"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0041577","0","06/28/2018","09:26:27","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","    ","","100     ","  ","ARCH                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041579","0","06/28/2018","09:35:27","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","200     ","  ","CAMBRIDGE                ","  ","ST  ",": @BFD LAD 24                           ","  ","                         ","  ","    "
"18-0041580","0","06/28/2018","09:40:37","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","    ","","200     ","  ","RIVERWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0041582","0","06/28/2018","09:41:21","621 ","Wrong location                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","UUU ","Undetermined                                      ","125     ","  ","AMORY                    ","  ","ST  ",": @BHA-AMORY STREET                     ","  ","                         ","  ","    "
"18-0041583","0","06/28/2018","09:43:13","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","    ","","1A      ","  ","COLBURN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041584","0","06/28/2018","09:44:53","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","125     ","  ","AMORY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041586","0","06/28/2018","09:52:28","900 ","Special type of incident, Other                   ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","311 ","24-hour care Nursing homes, 4 or more persons     ","113     ","  ","CENTRAL                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0041587","0","06/28/2018","09:53:04","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","254 ","Day care, in commercial property                  ","6       ","  ","CRAFTSMAN                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041588","0","06/28/2018","09:59:37","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","195     ","E ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041590","0","06/28/2018","10:09:29","510 ","Person in distress, Other                         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","23      ","  ","POND                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0041592","0","06/28/2018","10:10:39","444 ","Power line down                                   ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","82      ","  ","SUNNYSIDE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
