"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0048838","0","07/27/2018","19:41:25","424 ","Carbon monoxide incident                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","45      ","E ","NEWTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048839","0","07/27/2018","19:43:55","442 ","Overheated motor                                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","145     ","  ","COMMERCIAL               ","  ","ST  ",": #13-1251                              ","  ","                         ","  ","    "
"18-0048840","0","07/27/2018","19:52:29","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","280-296 ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048841","0","07/27/2018","19:57:18","554 ","Assist invalid                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","12      ","  ","DAWES                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048842","0","07/27/2018","20:00:14","130 ","Mobile property (vehicle) fire, Other             ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","963 ","Street or road in commercial area                 ","        ","  ","MAFFA                    ","  ","WAY ","                                        ","  ","GARDNER                  ","  ","ST  "
"18-0048843","0","07/27/2018","20:00:19","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","9       ","  ","DARTMOUTH                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048845","0","07/27/2018","20:10:17","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","65      ","  ","RUTLAND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048846","0","07/27/2018","20:11:41","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","9       ","  ","STANDARD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0048847","0","07/27/2018","20:24:01","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","963 ","Street or road in commercial area                 ","401     ","  ","CENTRE ST BSTN           ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0048848","0","07/27/2018","20:24:35","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","2       ","  ","CRANSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
