"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0012775","0","02/22/2018","11:49:02","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","5       ","  ","OAK                      ","W ","ST  ",": #19-1481                              ","  ","                         ","  ","    "
"18-0012780","0","02/22/2018","12:30:51","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","534-538 ","  ","COMMONWEALTH             ","  ","AVE ",": #SIM218                               ","  ","                         ","  ","    "
"18-0012782","0","02/22/2018","13:11:28","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","158     ","  ","HARBORSIDE               ","  ","DR  ",": @LOG-SOUTH GATE                       ","  ","                         ","  ","    "
"18-0012783","0","02/22/2018","13:12:01","531 ","Smoke or odor removal                             ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","71      ","  ","MORRIS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012786","0","02/22/2018","13:34:36","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","15      ","  ","DANA                     ","  ","AVE ",": #WYN4660                              ","  ","                         ","  ","    "
"18-0012787","0","02/22/2018","13:37:18","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","2       ","  ","LONGMEADOW               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012788","0","02/22/2018","13:38:20","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","599 ","Business office                                   ","920     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0012789","0","02/22/2018","13:38:51","522 ","Water or steam leak                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","2       ","  ","FIDELIS                  ","  ","WAY ",": #12-5197                              ","  ","                         ","  ","    "
"18-0012790","0","02/22/2018","13:39:23","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","960 ","Street, Other                                     ","190     ","  ","HIGH                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0012792","0","02/22/2018","13:40:48","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","162 ","Bar or nightclub                                  ","186     ","  ","HARVARD                  ","  ","AVE ",": #INS919                               ","  ","                         ","  ","    "
